name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
G1-G9	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G1-G2	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G2-G3	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G2-G10	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G3-G4	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G3-G11	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G4-G5	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G4-G12	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G5-G13	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G5-G6	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G6-G14	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G6-G7	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G7-G15	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G7-G8	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G8-G16	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G9-G10	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G9-G17	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G10-G11	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G10-G18	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G11-G12	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G11-G19	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G12-G13	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G12-G20	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G13-G21	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G13-G14	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G14-G22	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G14-G15	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G15-G23	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G15-G16	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G16-G24	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G17-G18	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G17-G25	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G18-G19	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G18-G26	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G19-G20	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G19-G27	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G20-G21	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G20-G28	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G21-G22	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G21-G29	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G22-G23	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G22-G30	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G23-G24	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G23-G31	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G24-G32	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G25-G26	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G26-G27	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G27-G28	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G28-G29	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G29-G30	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G30-G31	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
G31-G32	ECOG	V	n/a	n/a	bipolar	G	1000	grid	n/a
TT1-TT2	ECOG	V	n/a	n/a	bipolar	TT	1000	strip	n/a
TT2-TT3	ECOG	V	n/a	n/a	bipolar	TT	1000	strip	n/a
TT3-TT4	ECOG	V	n/a	n/a	bipolar	TT	1000	strip	n/a
TT4-TT5	ECOG	V	n/a	n/a	bipolar	TT	1000	strip	n/a
TT5-TT6	ECOG	V	n/a	n/a	bipolar	TT	1000	strip	n/a
AST1-AST2	ECOG	V	n/a	n/a	bipolar	AST	1000	strip	n/a
AST2-AST3	ECOG	V	n/a	n/a	bipolar	AST	1000	strip	n/a
AST3-AST4	ECOG	V	n/a	n/a	bipolar	AST	1000	strip	n/a
MST1-MST2	ECOG	V	n/a	n/a	bipolar	MST	1000	strip	n/a
MST2-MST3	ECOG	V	n/a	n/a	bipolar	MST	1000	strip	n/a
MST3-MST4	ECOG	V	n/a	n/a	bipolar	MST	1000	strip	n/a
PST1-PST2	ECOG	V	n/a	n/a	bipolar	PST	1000	strip	n/a
PST2-PST3	ECOG	V	n/a	n/a	bipolar	PST	1000	strip	n/a
PST3-PST4	ECOG	V	n/a	n/a	bipolar	PST	1000	strip	n/a
PPST1-PPST2	ECOG	V	n/a	n/a	bipolar	PPST	1000	strip	n/a
PPST2-PPST3	ECOG	V	n/a	n/a	bipolar	PPST	1000	strip	n/a
PPST3-PPST4	ECOG	V	n/a	n/a	bipolar	PPST	1000	strip	n/a
AI1-AI2	SEEG	V	n/a	n/a	bipolar	AI	1000	depth	n/a
AI2-AI3	SEEG	V	n/a	n/a	bipolar	AI	1000	depth	n/a
AI3-AI4	SEEG	V	n/a	n/a	bipolar	AI	1000	depth	n/a
AI4-AI5	SEEG	V	n/a	n/a	bipolar	AI	1000	depth	n/a
AI5-AI6	SEEG	V	n/a	n/a	bipolar	AI	1000	depth	n/a
RS1-RS2	SEEG	V	n/a	n/a	bipolar	RS	1000	depth	n/a
PI1-PI2	SEEG	V	n/a	n/a	bipolar	PI	1000	depth	n/a
PI2-PI3	SEEG	V	n/a	n/a	bipolar	PI	1000	depth	n/a
PI3-PI4	SEEG	V	n/a	n/a	bipolar	PI	1000	depth	n/a
PI4-PI5	SEEG	V	n/a	n/a	bipolar	PI	1000	depth	n/a
PI5-PI6	SEEG	V	n/a	n/a	bipolar	PI	1000	depth	n/a
OF1-OF2	ECOG	V	n/a	n/a	bipolar	OF	1000	strip	n/a
OF2-OF3	ECOG	V	n/a	n/a	bipolar	OF	1000	strip	n/a
OF3-OF4	ECOG	V	n/a	n/a	bipolar	OF	1000	strip	n/a
ALF1-ALF2	ECOG	V	n/a	n/a	bipolar	ALF	1000	strip	n/a
ALF2-ALF3	ECOG	V	n/a	n/a	bipolar	ALF	1000	strip	n/a
ALF3-ALF4	ECOG	V	n/a	n/a	bipolar	ALF	1000	strip	n/a
ALF4-ALF5	ECOG	V	n/a	n/a	bipolar	ALF	1000	strip	n/a
ALF5-ALF6	ECOG	V	n/a	n/a	bipolar	ALF	1000	strip	n/a
ALF6-ALF7	ECOG	V	n/a	n/a	bipolar	ALF	1000	strip	n/a
ALF7-ALF8	ECOG	V	n/a	n/a	bipolar	ALF	1000	strip	n/a
SF1-SF2	ECOG	V	n/a	n/a	bipolar	SF	1000	strip	n/a
SF2-SF3	ECOG	V	n/a	n/a	bipolar	SF	1000	strip	n/a
SF3-SF4	ECOG	V	n/a	n/a	bipolar	SF	1000	strip	n/a
SF4-SF5	ECOG	V	n/a	n/a	bipolar	SF	1000	strip	n/a
SF5-SF6	ECOG	V	n/a	n/a	bipolar	SF	1000	strip	n/a
P1-P2	ECOG	V	n/a	n/a	bipolar	P	1000	strip	n/a
P2-P3	ECOG	V	n/a	n/a	bipolar	P	1000	strip	n/a
P3-P4	ECOG	V	n/a	n/a	bipolar	P	1000	strip	n/a
P4-P5	ECOG	V	n/a	n/a	bipolar	P	1000	strip	n/a
P5-P6	ECOG	V	n/a	n/a	bipolar	P	1000	strip	n/a
SPLT1-SPLT2	ECOG	V	n/a	n/a	bipolar	SPLT	1000	strip	n/a
SPLT2-SPLT3	ECOG	V	n/a	n/a	bipolar	SPLT	1000	strip	n/a
SPLT3-SPLT4	ECOG	V	n/a	n/a	bipolar	SPLT	1000	strip	n/a
SPLT4-SPLT5	ECOG	V	n/a	n/a	bipolar	SPLT	1000	strip	n/a
SPLT5-SPLT6	ECOG	V	n/a	n/a	bipolar	SPLT	1000	strip	n/a
IPLT1-IPLT2	ECOG	V	n/a	n/a	bipolar	IPLT	1000	strip	n/a
IPLT2-IPLT3	ECOG	V	n/a	n/a	bipolar	IPLT	1000	strip	n/a
IPLT3-IPLT4	ECOG	V	n/a	n/a	bipolar	IPLT	1000	strip	n/a
IPLT4-IPLT5	ECOG	V	n/a	n/a	bipolar	IPLT	1000	strip	n/a
IPLT5-IPLT6	ECOG	V	n/a	n/a	bipolar	IPLT	1000	strip	n/a
